t,year,earth_arrivals_tons,rocket_arrivals_tons,elevator_arrivals_tons,rocket_trips,isru_production_tons,total_supply_tons,isru_share,cumulative_city_tons,capacity_tpy,N_t,C_dom,C_ag,M_dot_base,C_ind,loss_bio,loss_ind,loss_leak,net_loss,W_preempt,W_reactive,q_E_preempt,q_E_reactive
670,2105.8333333333335,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,489264.25329434645,2236795.376547721,10233.333333333347,14400.000000000015
671,2105.9166666666665,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,489223.48127323866,2240775.6435996755,10233.333333333347,14400.000000000015
672,2106.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,489182.7126497993,2244755.578962709,10233.333333333347,14400.000000000015
673,2106.0833333333335,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,489141.94742374524,2248735.182664462,10233.333333333347,14400.000000000015
674,2106.1666666666665,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,489101.1855947933,2252714.454732573,10233.333333333347,14400.000000000015
675,2106.25,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,489060.42716266046,2256693.3951946786,10233.333333333347,14400.000000000015
676,2106.3333333333335,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,489019.6721270636,2260672.004078412,10233.333333333347,14400.000000000015
677,2106.4166666666665,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,488978.92048771976,2264650.281411405,10233.333333333347,14400.000000000015
678,2106.5,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,488938.1722443458,2268628.2272212873,10233.333333333347,14400.000000000015
679,2106.5833333333335,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,488897.42739665887,2272605.8415356856,10233.333333333347,14400.000000000015
680,2106.6666666666665,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,488856.6859443759,2276583.124382224,10233.333333333347,14400.000000000015
681,2106.75,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,488815.9478872139,2280560.0757885254,10233.333333333347,14400.000000000015
682,2106.8333333333335,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,488775.21322489,2284536.6957822097,10233.333333333347,14400.000000000015
683,2106.9166666666665,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,488734.48195712134,2288512.9843908944,10233.333333333347,14400.000000000015
684,2107.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,488693.754083625,2292488.941642195,10233.333333333347,14400.000000000015
685,2107.0833333333335,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,488653.0296041181,2296464.5675637247,10233.333333333347,14400.000000000015
686,2107.1666666666665,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,488612.3085183178,2300439.862183094,10233.333333333347,14400.000000000015
687,2107.25,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,488571.59082594136,2304414.825527912,10233.333333333347,14400.000000000015
688,2107.3333333333335,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,488530.8765267059,2308389.4576257844,10233.333333333347,14400.000000000015
689,2107.4166666666665,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,488490.16562032874,2312363.7585043153,10233.333333333347,14400.000000000015
690,2107.5,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,488449.4581065271,2316337.7281911066,10233.333333333347,14400.000000000015
691,2107.5833333333335,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,488408.7539850183,2320311.366713757,10233.333333333347,14400.000000000015
692,2107.6666666666665,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,488368.0532555196,2324284.674099864,10233.333333333347,14400.000000000015
693,2107.75,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,488327.35591774835,2328257.650377022,10233.333333333347,14400.000000000015
694,2107.8333333333335,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,488286.6619714219,2332230.295572824,10233.333333333347,14400.000000000015
695,2107.9166666666665,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,488245.9714162577,2336202.609714859,10233.333333333347,14400.000000000015
696,2108.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,488205.28425197303,2340174.592830716,10233.333333333347,14400.000000000015
697,2108.0833333333335,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,488164.6004782854,2344146.24494798,10233.333333333347,14400.000000000015
698,2108.1666666666665,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,488123.9200949123,2348117.566094234,10233.333333333347,14400.000000000015
699,2108.25,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,488083.2431015711,2352088.5562970596,10233.333333333347,14400.000000000015
700,2108.3333333333335,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,488042.56949797936,2356059.2155840346,10233.333333333347,14400.000000000015
701,2108.4166666666665,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,488001.8992838546,2360029.543982736,10233.333333333347,14400.000000000015
702,2108.5,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,487961.23245891434,2363999.541520737,10233.333333333347,14400.000000000015
703,2108.5833333333335,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,487920.56902287615,2367969.20822561,10233.333333333347,14400.000000000015
704,2108.6666666666665,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,487879.90897545766,2371938.5441249246,10233.333333333347,14400.000000000015
705,2108.75,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,487839.2523163764,2375907.5492462474,10233.333333333347,14400.000000000015
706,2108.8333333333335,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,487798.5990453501,2379876.2236171435,10233.333333333347,14400.000000000015
707,2108.9166666666665,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,487757.94916209637,2383844.5672651753,10233.333333333347,14400.000000000015
708,2109.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,487717.3026663329,2387812.580217903,10233.333333333347,14400.000000000015
709,2109.0833333333335,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,487676.65955777746,2391780.2625028845,10233.333333333347,14400.000000000015
710,2109.1666666666665,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,487636.0198361477,2395747.6141476757,10233.333333333347,14400.000000000015
711,2109.25,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,487595.3835011614,2399714.63517983,10233.333333333347,14400.000000000015
712,2109.3333333333335,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,487554.7505525364,2403681.325626898,10233.333333333347,14400.000000000015
713,2109.4166666666665,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,487514.1209899904,2407647.685516429,10233.333333333347,14400.000000000015
714,2109.5,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,487473.4948132413,2411613.714875969,10233.333333333347,14400.000000000015
715,2109.5833333333335,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,487432.8720220069,2415579.413733063,10233.333333333347,14400.000000000015
716,2109.6666666666665,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,487392.25261600513,2419544.7821152518,10233.333333333347,14400.000000000015
717,2109.75,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,487351.63659495383,2423509.820050075,10233.333333333347,14400.000000000015
718,2109.8333333333335,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,487311.02395857096,2427474.527565071,10233.333333333347,14400.000000000015
719,2109.9166666666665,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,487270.41470657446,2431438.9046877734,10233.333333333347,14400.000000000015
720,2110.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,487229.8088386823,2435402.951445716,10233.333333333347,14400.000000000015
721,2110.0833333333335,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,487189.2063546125,2439366.667866429,10233.333333333347,14400.000000000015
722,2110.1666666666665,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,487148.607254083,2443330.0539774396,10233.333333333347,14400.000000000015
723,2110.25,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,487108.0115368119,2447293.1098062745,10233.333333333347,14400.000000000015
724,2110.3333333333335,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,487067.4192025172,2451255.8353804573,10233.333333333347,14400.000000000015
725,2110.4166666666665,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,487026.83025091706,2455218.2307275087,10233.333333333347,14400.000000000015
726,2110.5,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,486986.2446817295,2459180.2958749477,10233.333333333347,14400.000000000015
727,2110.5833333333335,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,486945.66249467275,2463142.0308502913,10233.333333333347,14400.000000000015
728,2110.6666666666665,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,486905.0836894649,2467103.4356810534,10233.333333333347,14400.000000000015
729,2110.75,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,486864.5082658242,2471064.5103947464,10233.333333333347,14400.000000000015
730,2110.8333333333335,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,486823.93622346874,2475025.25501888,10233.333333333347,14400.000000000015
731,2110.9166666666665,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,486783.3675621168,2478985.6695809616,10233.333333333347,14400.000000000015
732,2111.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,486742.8022814867,2482945.7541084965,10233.333333333347,14400.000000000015
733,2111.0833333333335,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,486702.2403812966,2486905.5086289872,10233.333333333347,14400.000000000015
734,2111.1666666666665,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,486661.68186126486,2490864.933169935,10233.333333333347,14400.000000000015
735,2111.25,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,486621.12672110985,2494824.027758837,10233.333333333347,14400.000000000015
736,2111.3333333333335,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,486580.5749605498,2498782.7924231905,10233.333333333347,14400.000000000015
737,2111.4166666666665,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,486540.0265793032,2502741.2271904885,10233.333333333347,14400.000000000015
738,2111.5,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,486499.4815770883,2506699.3320882223,10233.333333333347,14400.000000000015
739,2111.5833333333335,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,486458.9399536236,2510657.1071438813,10233.333333333347,14400.000000000015
740,2111.6666666666665,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,486418.40170862747,2514614.5523849525,10233.333333333347,14400.000000000015
741,2111.75,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,486377.8668418185,2518571.6678389204,10233.333333333347,14400.000000000015
742,2111.8333333333335,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,486337.33535291505,2522528.453533267,10233.333333333347,14400.000000000015
743,2111.9166666666665,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,486296.8072416357,2526484.9094954724,10233.333333333347,14400.000000000015
744,2112.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,486256.2825076989,2530441.0357530145,10233.333333333347,14400.000000000015
745,2112.0833333333335,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,486215.7611508233,2534396.8323333682,10233.333333333347,14400.000000000015
746,2112.1666666666665,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,486175.24317072745,2538352.299264007,10233.333333333347,14400.000000000015
747,2112.25,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,486134.72856712993,2542307.4365724013,10233.333333333347,14400.000000000015
748,2112.3333333333335,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,486094.2173397494,2546262.2442860203,10233.333333333347,14400.000000000015
749,2112.4166666666665,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,486053.70948830445,2550216.72243233,10233.333333333347,14400.000000000015
750,2112.5,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,486013.2050125138,2554170.8710387936,10233.333333333347,14400.000000000015
751,2112.5833333333335,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,485972.70391209616,2558124.6901328736,10233.333333333347,14400.000000000015
752,2112.6666666666665,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,485932.2061867702,2562078.179742029,10233.333333333347,14400.000000000015
753,2112.75,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,485891.71183625475,2566031.339893717,10233.333333333347,14400.000000000015
754,2112.8333333333335,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,485851.22086026845,2569984.1706153923,10233.333333333347,14400.000000000015
755,2112.9166666666665,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,485810.73325853015,2573936.6719345073,10233.333333333347,14400.000000000015
756,2113.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,485770.2490307587,2577888.8438785127,10233.333333333347,14400.000000000015
757,2113.0833333333335,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,485729.76817667286,2581840.686474856,10233.333333333347,14400.000000000015
758,2113.1666666666665,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,485689.29069599154,2585792.199750983,10233.333333333347,14400.000000000015
759,2113.25,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,485648.8165884336,2589743.383734337,10233.333333333347,14400.000000000015
760,2113.3333333333335,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,485608.34585371794,2593694.238452359,10233.333333333347,14400.000000000015
761,2113.4166666666665,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,485567.87849156355,2597644.763932488,10233.333333333347,14400.000000000015
762,2113.5,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,485527.4145016893,2601594.9602021603,10233.333333333347,14400.000000000015
763,2113.5833333333335,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,485486.9538838142,2605544.82728881,10233.333333333347,14400.000000000015
764,2113.6666666666665,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,485446.4966376573,2609494.365219869,10233.333333333347,14400.000000000015
765,2113.75,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,485406.04276293755,2613443.5740227676,10233.333333333347,14400.000000000015
766,2113.8333333333335,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,485365.59225937404,2617392.4537249324,10233.333333333347,14400.000000000015
767,2113.9166666666665,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,485325.1451266858,2621341.0043537887,10233.333333333347,14400.000000000015
768,2114.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,485284.70136459195,2625289.2259367593,10233.333333333347,14400.000000000015
