t,year,rocket_arrivals_tons,elevator_arrivals_tons,isru_production_tons,cumulative_city_tons,D_E_aggressive,D_M,D_total_aggressive,D_E_conservative,D_M_conservative,D_total_conservative
867,2122.25,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,51566440046.16478,52369603983.52186
868,2122.333333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,51658912744.496124,52462076681.8532
869,2122.4166666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,51751428610.57124,52554592547.92832
870,2122.5,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,51843987558.81324,52647151496.17032
871,2122.583333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,51936589503.71673,52739753441.07381
872,2122.6666666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,52029234359.84829,52832398297.20537
873,2122.75,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,52121922041.8469,52925085979.20398
874,2122.833333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,52214652464.42438,53017816401.781456
875,2122.9166666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,52307425542.365814,53110589479.72289
876,2123.0,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,52400241190.53001,53203405127.887085
877,2123.083333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,52493099323.84988,53296263261.206955
878,2123.1666666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,52585999857.33291,53389163794.68999
879,2123.25,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,52678942706.06157,53482106643.41865
880,2123.333333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,52771927785.193726,53575091722.550804
881,2123.4166666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,52864955009.96307,53668118947.32015
882,2123.5,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,52958024295.67954,53761188233.03662
883,2123.583333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,53051135557.72971,53854299495.08679
884,2123.6666666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,53144288711.577225,53947452648.9343
885,2123.75,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,53237483672.763176,54040647610.120255
886,2123.833333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,53330720356.906555,54133884294.26363
887,2123.9166666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,53423998679.70461,54227162617.06169
888,2124.0,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,53517318556.93327,54320482494.29035
889,2124.083333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,53610679904.44755,54413843841.80463
890,2124.1666666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,53704082638.1819,54507246575.53898
891,2124.25,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,53797526674.15066,54600690611.50774
892,2124.333333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,53891011928.448395,54694175865.80547
893,2124.4166666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,53984538317.25031,54787702254.60739
894,2124.5,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,54078105756.812645,54881269694.16972
895,2124.583333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,54171714163.473015,54974878100.83009
896,2124.6666666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,54265363453.650826,55068527391.007904
897,2124.75,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,54359053543.84764,55162217481.20472
898,2124.833333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,54452784350.64754,55255948288.004616
899,2124.9166666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,54546555790.71751,55349719728.074585
900,2125.0,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,54640367780.80781,55443531718.16489
901,2125.083333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,54734220237.75232,55537384175.1094
902,2125.1666666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,54828113078.46893,55631277015.82601
903,2125.25,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,54922046219.959885,55725210157.31696
904,2125.333333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,55016019579.31213,55819183516.66921
905,2125.4166666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,55110033073.69771,55913197011.05479
906,2125.5,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,55204086620.37407,56007250557.73115
907,2125.583333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,55298180136.68444,56101344074.04152
908,2125.6666666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,55392313540.058174,56195477477.41525
909,2125.75,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,55486486748.01109,56289650685.36817
910,2125.833333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,55580699678.14583,56383863615.50291
911,2125.9166666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,55674952248.15217,56478116185.50925
912,2126.0,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,55769244375.80739,56572408313.16447
913,2126.083333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,55863575978.97659,56666739916.33367
914,2126.1666666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,55957946975.61304,56761110912.970116
915,2126.25,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,56052357283.75848,56855521221.115555
916,2126.333333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,56146806821.54347,56949970758.90055
917,2126.4166666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,56241295507.18774,57044459444.544815
918,2126.5,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,56335823259.00044,57138987196.35752
919,2126.583333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,56430389995.38055,57233553932.737625
920,2126.6666666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,56524995634.817116,57328159572.174194
921,2126.75,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,56619640095.889626,57422804033.246704
922,2126.833333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,56714323297.2683,57517487234.62538
923,2126.9166666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,56809045157.7144,57612209095.07148
924,2127.0,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,56903805596.08053,57706969533.43761
925,2127.083333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,56998604531.31096,57801768468.66804
926,2127.1666666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,57093441882.44192,57896605819.798996
927,2127.25,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,57188317568.60189,57991481505.95897
928,2127.333333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,57283231509.01193,58086395446.36901
929,2127.4166666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,57378183622.98595,58181347560.343025
930,2127.5,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,57473173829.93099,58276337767.28807
931,2127.583333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,57568202049.34756,58371365986.704636
932,2127.6666666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,57663268200.82987,58466432138.18695
933,2127.75,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,57758372204.066185,58561536141.42326
934,2127.833333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,57853513978.839035,58656677916.19611
935,2127.9166666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,57948693445.02554,58751857382.38262
936,2128.0,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,58043910522.597694,58847074459.95477
937,2128.083333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,58139165131.62261,58942329068.97969
938,2128.1666666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,58234457192.26284,59037621129.61992
939,2128.25,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,58329786624.776596,59132950562.133675
940,2128.333333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,58425153349.51805,59228317286.87513
941,2128.4166666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,58520557286.937614,59323721224.29469
942,2128.5,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,58615998357.58217,59419162294.93925
943,2128.583333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,58711476482.09535,59514640419.45243
944,2128.6666666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,58806991581.21781,59610155518.57489
945,2128.75,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,58902543575.78746,59705707513.14454
946,2128.833333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,58998132386.739746,59801296324.096825
947,2128.9166666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,59093757935.107895,59896921872.46497
948,2129.0,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,59189420142.023155,59992584079.38023
949,2129.083333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,59285118928.71506,60088282866.072136
950,2129.1666666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,59380854216.51166,60184018153.86874
951,2129.25,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,59476625926.83978,60279789864.19686
952,2129.333333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,59572433981.22528,60375597918.58236
953,2129.4166666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,59668278301.293236,60471442238.650314
954,2129.5,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,59764158808.76824,60567322746.12532
955,2129.583333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,59860075425.4746,60663239362.83168
956,2129.6666666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,59956028073.336586,60759192010.693665
957,2129.75,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,60052016674.37865,60855180611.735725
958,2129.833333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,60148041150.72567,60951205088.08275
959,2129.9166666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,60244101424.60317,61047265361.96025
960,2130.0,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,60340197418.33755,61143361355.694626
961,2130.083333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,60436329054.35627,61239492991.71335
962,2130.1666666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,60532496255.18814,61335660192.54522
963,2130.25,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,60628698943.463486,61431862880.820564
964,2130.333333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,60724937041.91437,61528100979.27145
965,2130.4166666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,60821210473.37481,61624374410.73189
966,2130.5,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,60917519160.78101,61720683098.13809
967,2130.583333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,61013863027.17155,61817026964.528625
968,2130.6666666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,61110241995.68757,61913405933.04465
969,2130.75,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,61206655989.57302,62009819926.9301
970,2130.833333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,61303104932.17484,62106268869.53192
971,2130.9166666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,61399588746.94316,62202752684.30024
972,2131.0,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,61496107357.4315,62299271294.78858
973,2131.083333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,61592660687.296974,62395824624.65405
974,2131.1666666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,61689248660.30046,62492412597.65754
975,2131.25,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,61785871200.30682,62589035137.6639
976,2131.333333333333,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,61882528231.28508,62685692168.64216
977,2131.4166666666665,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,61979219677.3086,62782383614.66568
978,2131.5,0.0,0.0,0.0,100000000.0,8873141591.631674,7999999999.999983,16873141591.631657,803163937.3570802,62075945462.5553,62879109399.91238
